-1.001199999999998980e+00,1.092999999999999972e+00
-1.728400000000000603e+00,1.032399999999999096e+00
-2.273799999999999599e+00,1.032399999999999096e+00
-2.879799999999999471e+00,1.032399999999999096e+00
-3.485799999999999343e+00,1.032399999999999096e+00
-4.091799999999999216e+00,9.717999999999999972e-01
-4.637199999999999989e+00,9.717999999999999972e-01
-5.182599999999999874e+00,9.717999999999999972e-01
-5.727999999999999758e+00,9.111999999999991218e-01
-6.212799999999999656e+00,8.506000000000000227e-01
-6.697599999999999554e+00,7.899999999999991473e-01
-7.303600000000000314e+00,6.687999999999991729e-01
-7.667200000000000237e+00,6.082000000000000739e-01
-8.394400000000000972e+00,4.870000000000000995e-01
-9.545799999999999841e+00,-7.856000000000005201e-01
-9.666999999999999815e+00,-1.391600000000000392e+00
-9.788199999999999790e+00,-2.179400000000000226e+00
-9.848800000000000665e+00,-2.906600000000000961e+00
-9.788199999999999790e+00,-3.573200000000000820e+00
-9.727599999999998914e+00,-4.179200000000000692e+00
-8.576200000000000045e+00,-5.694200000000000372e+00
-6.879399999999999515e+00,-5.209400000000000475e+00
-6.394599999999999618e+00,-3.936800000000000743e+00
-6.333999999999999631e+00,-3.452000000000000846e+00
-6.333999999999999631e+00,-3.149000000000000909e+00
-6.152199999999999669e+00,-2.785400000000000986e+00
-5.788599999999999746e+00,-2.421800000000000175e+00
-5.303799999999999848e+00,-2.240000000000000213e+00
-5.000799999999999912e+00,-2.179400000000000226e+00
-4.455399999999999139e+00,-2.118800000000000239e+00
-3.849399999999999267e+00,-2.058200000000000252e+00
-3.122199999999999420e+00,-1.997600000000000264e+00
-2.698000000000000398e+00,-1.997600000000000264e+00
-2.152599999999999625e+00,-1.997600000000000264e+00
-1.910199999999999676e+00,-2.118800000000000239e+00
-1.910199999999999676e+00,-2.240000000000000213e+00
-2.092000000000000526e+00,-2.300600000000000200e+00
-2.637399999999999523e+00,-2.300600000000000200e+00
-3.243399999999999395e+00,-2.361200000000000188e+00
-4.031200000000000117e+00,-2.421800000000000175e+00
-5.900000000000000355e+00,-3.500000000000000000e+00
-5.799999999999999822e+00,-5.200000000000000178e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
-4.152400000000000091e+00,-5.330600000000000449e+00
